age,gender,income,days_as_member,total_completed,total_viewed,total_received,percent_completed,total_spent,avg_spent,num_transactions,completed_bogo,num_bogos,bogo_percent_completed,completed_discount,num_discounts,discount_percent_completed,single_link_cluster,cluster
74.0,0.0,35000.0,1359.0,0.0,2.0,6.0,0.0,12.61,2.522,5.0,1.0,3.0,0.3333333333333333,2.0,3.0,0.6666666666666666,5,2
56.0,1.0,75000.0,786.0,2.0,2.0,5.0,0.4,192.31,21.367777777777782,9.0,1.0,3.0,0.3333333333333333,2.0,4.0,0.5,5,2
52.0,1.0,32000.0,606.0,0.0,4.0,5.0,0.0,33.75000000000001,2.4107142857142865,14.0,2.0,4.0,0.5,2.0,3.0,0.6666666666666666,5,2
75.0,0.0,92000.0,1040.0,4.0,2.0,5.0,0.8,224.32,24.924444444444447,9.0,0.0,0.0,0.5,3.0,10.0,0.3,5,2
64.0,0.0,63000.0,301.0,2.0,5.0,6.0,0.3333333333333333,58.23,19.41,3.0,3.0,10.0,0.3,1.0,3.0,0.3333333333333333,5,1
66.0,1.0,32000.0,172.0,3.0,6.0,6.0,0.5,83.79,9.31,9.0,2.0,5.0,0.4,2.0,6.0,0.3333333333333333,5,2
55.0,1.0,115000.0,1014.0,2.0,2.0,5.0,0.4,83.11,27.70333333333333,3.0,2.0,6.0,0.3333333333333333,2.0,3.0,0.6666666666666666,0,0
47.0,0.0,47000.0,165.0,1.0,1.0,5.0,0.2,12.36,1.7657142857142856,7.0,0.0,0.0,0.3333333333333333,3.0,6.0,0.5,5,1
65.0,1.0,73000.0,750.0,2.0,2.0,4.0,0.5,52.13,17.376666666666665,3.0,1.0,3.0,0.3333333333333333,2.0,3.0,0.6666666666666666,5,1
82.0,0.0,65000.0,112.0,3.0,6.0,6.0,0.5,53.08,17.693333333333328,3.0,1.0,12.0,0.08333333333333333,1.0,3.0,0.3333333333333333,5,2
59.0,1.0,79000.0,31.0,2.0,3.0,3.0,0.6666666666666666,84.03999999999998,21.01,4.0,2.0,6.0,0.3333333333333333,0.0,0.0,0.0,5,3
19.0,0.0,52000.0,188.0,4.0,5.0,6.0,0.6666666666666666,94.68,13.525714285714285,7.0,3.0,11.0,0.2727272727272727,1.0,3.0,0.3333333333333333,5,2
42.0,0.0,63000.0,864.0,4.0,5.0,5.0,0.8,233.84,13.755294117647061,17.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,5,2
37.0,0.0,69000.0,313.0,0.0,4.0,4.0,0.0,40.69,5.08625,8.0,1.0,2.0,0.5,1.0,2.0,0.5,5,1
64.0,1.0,45000.0,183.0,4.0,4.0,4.0,1.0,126.78000000000002,12.677999999999999,10.0,0.0,0.0,0.5,4.0,12.0,0.3333333333333333,5,2
38.0,0.0,68000.0,1020.0,4.0,4.0,4.0,1.0,250.22,17.872857142857143,14.0,2.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333,5,2
75.0,1.0,76000.0,145.0,3.0,6.0,6.0,0.5,65.25,21.75,3.0,2.0,5.0,0.4,3.0,8.0,0.375,5,2
56.0,0.0,94000.0,24.0,1.0,3.0,5.0,0.2,35.13,35.13,1.0,1.0,2.0,0.5,3.0,6.0,0.5,5,1
59.0,0.0,70000.0,329.0,1.0,5.0,5.0,0.2,91.4,18.28,5.0,2.0,7.0,0.2857142857142857,0.0,0.0,0.0,5,3
56.0,0.0,89000.0,657.0,5.0,4.0,5.0,1.0,209.44,23.27111111111111,9.0,2.0,6.0,0.3333333333333333,2.0,8.0,0.25,5,2
40.0,0.0,67000.0,316.0,2.0,2.0,4.0,0.5,103.22,17.203333333333333,6.0,1.0,3.0,0.3333333333333333,2.0,3.0,0.6666666666666666,5,2
43.0,1.0,34000.0,208.0,3.0,4.0,6.0,0.5,123.76,8.84,14.0,1.0,2.0,0.5,2.0,9.0,0.2222222222222222,5,2
51.0,0.0,54000.0,152.0,0.0,4.0,5.0,0.0,28.07,14.035,2.0,3.0,5.0,0.6,2.0,4.0,0.5,5,1
43.0,0.0,91000.0,154.0,0.0,4.0,4.0,0.0,43.3,21.65,2.0,2.0,6.0,0.3333333333333333,0.0,0.0,0.0,5,3
84.0,1.0,66000.0,693.0,4.0,5.0,5.0,0.8,90.5,15.083333333333336,6.0,3.0,11.0,0.2727272727272727,1.0,3.0,0.3333333333333333,5,2
57.0,0.0,70000.0,729.0,2.0,2.0,4.0,0.5,168.97000000000003,21.121250000000003,8.0,1.0,2.0,0.5,1.0,3.0,0.3333333333333333,5,2
92.0,1.0,39000.0,884.0,5.0,5.0,5.0,1.0,176.67999999999995,9.298947368421052,19.0,1.0,6.0,0.16666666666666666,2.0,9.0,0.2222222222222222,5,2
68.0,1.0,82000.0,293.0,3.0,3.0,5.0,0.6,159.15,26.525,6.0,2.0,5.0,0.4,2.0,5.0,0.4,5,2
39.0,1.0,38000.0,615.0,4.0,4.0,5.0,0.8,213.23,9.27086956521739,23.0,0.0,0.0,0.4,4.0,12.0,0.3333333333333333,5,2
76.0,2.0,60000.0,175.0,2.0,5.0,5.0,0.4,68.58,13.716,5.0,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,1
51.0,0.0,81000.0,383.0,4.0,3.0,5.0,0.8,169.01000000000005,24.14428571428572,7.0,3.0,11.0,0.2727272727272727,0.0,0.0,0.0,5,2
26.0,0.0,39000.0,238.0,0.0,4.0,6.0,0.0,26.77,4.461666666666667,6.0,1.0,4.0,0.25,3.0,5.0,0.6,5,1
90.0,0.0,36000.0,374.0,4.0,3.0,6.0,0.6666666666666666,82.30999999999997,7.4827272727272724,11.0,1.0,4.0,0.25,2.0,6.0,0.3333333333333333,5,2
42.0,0.0,41000.0,155.0,0.0,4.0,5.0,0.0,25.89,2.589,10.0,1.0,6.0,0.16666666666666666,1.0,1.0,1.0,5,1
39.0,0.0,53000.0,428.0,3.0,3.0,3.0,1.0,118.03,10.73,11.0,1.0,3.0,0.3333333333333333,2.0,6.0,0.3333333333333333,5,2
77.0,0.0,80000.0,704.0,2.0,4.0,4.0,0.5,191.67,21.296666666666667,9.0,0.0,0.0,0.3333333333333333,2.0,6.0,0.3333333333333333,5,2
67.0,0.0,65000.0,887.0,4.0,2.0,4.0,1.0,189.98,18.998,10.0,2.0,5.0,0.4,1.0,5.0,0.2,5,2
60.0,0.0,41000.0,326.0,2.0,4.0,5.0,0.4,133.06,8.31625,16.0,2.0,5.0,0.4,0.0,0.0,0.0,5,3
79.0,1.0,81000.0,985.0,2.0,3.0,3.0,0.6666666666666666,112.13,18.688333333333333,6.0,0.0,0.0,0.4,1.0,6.0,0.16666666666666666,5,2
68.0,1.0,41000.0,31.0,2.0,3.0,3.0,0.6666666666666666,86.43,9.603333333333332,9.0,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
59.0,0.0,93000.0,972.0,2.0,3.0,3.0,0.6666666666666666,237.33,21.575454545454544,11.0,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
65.0,0.0,94000.0,145.0,1.0,4.0,5.0,0.2,65.17,32.585,2.0,2.0,5.0,0.4,3.0,5.0,0.6,5,2
74.0,0.0,106000.0,874.0,4.0,4.0,5.0,0.8,366.44000000000005,26.174285714285716,14.0,2.0,6.0,0.3333333333333333,1.0,6.0,0.16666666666666666,1,0
20.0,1.0,43000.0,332.0,0.0,4.0,5.0,0.0,17.96,2.245,8.0,3.0,6.0,0.5,1.0,2.0,0.5,5,1
50.0,1.0,119000.0,1027.0,1.0,2.0,2.0,0.5,160.37,26.72833333333333,6.0,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,4,0
53.0,0.0,50000.0,251.0,3.0,3.0,4.0,0.75,41.69,13.896666666666668,3.0,3.0,8.0,0.375,1.0,2.0,0.5,5,2
22.0,1.0,70000.0,354.0,5.0,5.0,5.0,1.0,202.5,20.25,10.0,3.0,12.0,0.25,1.0,3.0,0.3333333333333333,5,2
68.0,0.0,30000.0,699.0,0.0,4.0,5.0,0.0,18.450000000000006,1.6772727272727277,11.0,3.0,5.0,0.6,0.0,0.0,0.0,5,3
81.0,0.0,55000.0,220.0,4.0,4.0,4.0,1.0,152.05,15.205000000000002,10.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,5,2
27.0,0.0,47000.0,839.0,2.0,3.0,3.0,0.6666666666666666,70.45,4.144117647058824,17.0,1.0,2.0,0.5,2.0,6.0,0.3333333333333333,5,2
60.0,0.0,44000.0,107.0,3.0,5.0,6.0,0.5,59.09,8.441428571428572,7.0,2.0,5.0,0.4,1.0,3.0,0.3333333333333333,5,1
63.0,1.0,119000.0,968.0,2.0,2.0,3.0,0.6666666666666666,112.99,22.598000000000003,5.0,1.0,6.0,0.16666666666666666,1.0,1.0,1.0,4,1
26.0,0.0,59000.0,225.0,0.0,5.0,5.0,0.0,29.65,4.235714285714286,7.0,2.0,6.0,0.3333333333333333,1.0,2.0,0.5,5,1
25.0,0.0,55000.0,137.0,4.0,5.0,5.0,0.8,93.7,11.7125,8.0,1.0,3.0,0.3333333333333333,3.0,11.0,0.2727272727272727,5,2
53.0,0.0,37000.0,133.0,2.0,4.0,5.0,0.4,20.83,5.2075,4.0,2.0,10.0,0.2,1.0,1.0,1.0,5,1
71.0,1.0,41000.0,607.0,2.0,3.0,4.0,0.5,104.76,13.095,8.0,1.0,2.0,0.5,2.0,5.0,0.4,5,2
91.0,1.0,102000.0,596.0,3.0,3.0,4.0,0.75,209.73,29.96142857142857,7.0,2.0,7.0,0.2857142857142857,1.0,3.0,0.3333333333333333,5,2
75.0,1.0,54000.0,549.0,3.0,5.0,5.0,0.6,109.8,12.2,9.0,2.0,6.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
32.0,0.0,54000.0,149.0,0.0,3.0,4.0,0.0,13.54,4.513333333333333,3.0,2.0,7.0,0.2857142857142857,0.0,0.0,0.0,5,3
27.0,1.0,39000.0,1333.0,1.0,5.0,6.0,0.16666666666666666,60.57,3.1878947368421047,19.0,4.0,7.0,0.5714285714285714,1.0,3.0,0.3333333333333333,5,3
55.0,0.0,57000.0,211.0,2.0,4.0,4.0,0.5,49.47,16.49,3.0,1.0,2.0,0.5,2.0,6.0,0.3333333333333333,5,2
45.0,0.0,56000.0,76.0,0.0,4.0,5.0,0.0,10.989999999999998,2.1979999999999995,5.0,1.0,2.0,0.5,1.0,1.0,1.0,5,1
94.0,0.0,55000.0,894.0,2.0,3.0,4.0,0.5,94.69,15.781666666666665,6.0,1.0,2.0,0.5,2.0,5.0,0.4,5,2
66.0,0.0,77000.0,765.0,4.0,5.0,5.0,0.8,175.10000000000005,17.51,10.0,3.0,9.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
67.0,0.0,42000.0,278.0,0.0,3.0,6.0,0.0,10.22,1.7033333333333334,6.0,2.0,3.0,0.6666666666666666,3.0,5.0,0.6,5,1
57.0,1.0,85000.0,230.0,4.0,2.0,5.0,0.8,141.71,23.618333333333336,6.0,2.0,8.0,0.25,1.0,2.0,0.5,5,2
57.0,0.0,61000.0,1062.0,3.0,2.0,3.0,1.0,171.61,14.300833333333335,12.0,1.0,3.0,0.3333333333333333,2.0,5.0,0.4,5,2
18.0,0.0,40000.0,831.0,3.0,4.0,5.0,0.6,152.7,9.54375,16.0,0.0,0.0,0.3333333333333333,3.0,8.0,0.375,5,2
51.0,0.0,104000.0,912.0,3.0,1.0,4.0,0.75,87.21000000000002,21.8025,4.0,1.0,3.0,0.3333333333333333,2.0,4.0,0.5,1,0
63.0,0.0,49000.0,235.0,1.0,5.0,6.0,0.16666666666666666,101.01,20.202,5.0,2.0,4.0,0.5,2.0,5.0,0.4,5,1
73.0,1.0,65000.0,675.0,5.0,6.0,6.0,0.8333333333333334,167.03000000000003,15.184545454545455,11.0,2.0,6.0,0.3333333333333333,3.0,11.0,0.2727272727272727,5,2
61.0,0.0,52000.0,195.0,1.0,2.0,5.0,0.2,23.87,3.41,7.0,1.0,3.0,0.3333333333333333,1.0,2.0,0.5,5,2
75.0,1.0,112000.0,872.0,1.0,2.0,6.0,0.16666666666666666,111.74,27.935,4.0,2.0,5.0,0.4,0.0,0.0,0.0,1,0
65.0,1.0,113000.0,281.0,4.0,4.0,4.0,1.0,306.17,25.51416666666667,12.0,1.0,6.0,0.16666666666666666,1.0,6.0,0.16666666666666666,1,0
36.0,0.0,31000.0,99.0,3.0,3.0,5.0,0.6,23.74,3.3914285714285715,7.0,3.0,7.0,0.42857142857142855,1.0,3.0,0.3333333333333333,5,1
67.0,1.0,61000.0,1067.0,4.0,4.0,4.0,1.0,256.61,16.038125,16.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,5,2
38.0,0.0,49000.0,286.0,1.0,4.0,5.0,0.2,20.47,2.5587500000000003,8.0,3.0,8.0,0.375,1.0,2.0,0.5,5,1
45.0,1.0,72000.0,510.0,4.0,5.0,5.0,0.8,232.26,19.355,12.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,5,2
62.0,0.0,51000.0,724.0,4.0,3.0,4.0,1.0,47.99,7.998333333333332,6.0,2.0,6.0,0.3333333333333333,1.0,5.0,0.2,5,2
43.0,1.0,70000.0,594.0,4.0,4.0,6.0,0.6666666666666666,809.46,38.54571428571429,21.0,3.0,7.0,0.42857142857142855,2.0,5.0,0.4,5,0
43.0,0.0,31000.0,317.0,0.0,2.0,4.0,0.0,2.43,0.8099999999999999,3.0,1.0,1.0,1.0,2.0,3.0,0.6666666666666666,5,1
21.0,0.0,43000.0,86.0,0.0,1.0,4.0,0.0,16.8,3.3600000000000003,5.0,0.0,0.0,1.0,2.0,4.0,0.5,5,1
29.0,0.0,36000.0,743.0,5.0,3.0,5.0,1.0,231.66000000000003,9.2664,25.0,2.0,5.0,0.4,2.0,8.0,0.25,5,2
74.0,1.0,95000.0,666.0,2.0,4.0,4.0,0.5,198.07,24.75875,8.0,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
52.0,1.0,73000.0,650.0,5.0,5.0,5.0,1.0,200.74,18.24909090909091,11.0,1.0,6.0,0.16666666666666666,3.0,9.0,0.3333333333333333,5,2
41.0,0.0,65000.0,250.0,3.0,4.0,4.0,0.75,125.5,15.6875,8.0,2.0,6.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
77.0,1.0,87000.0,951.0,3.0,4.0,4.0,0.75,194.89,24.36125,8.0,0.0,0.0,0.3333333333333333,2.0,9.0,0.2222222222222222,5,2
22.0,1.0,67000.0,354.0,0.0,3.0,3.0,0.0,30.27,3.78375,8.0,1.0,2.0,0.5,1.0,4.0,0.25,5,1
61.0,1.0,50000.0,703.0,5.0,6.0,6.0,0.8333333333333334,188.35,11.771875,16.0,3.0,12.0,0.25,1.0,3.0,0.3333333333333333,5,2
48.0,1.0,54000.0,353.0,3.0,3.0,3.0,1.0,186.71000000000004,12.447333333333335,15.0,1.0,3.0,0.3333333333333333,1.0,6.0,0.16666666666666666,5,2
55.0,0.0,53000.0,940.0,4.0,6.0,6.0,0.6666666666666666,140.63,15.625555555555556,9.0,2.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333,5,2
50.0,0.0,65000.0,1667.0,1.0,2.0,2.0,0.5,41.37,3.1823076923076923,13.0,0.0,0.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
45.0,1.0,52000.0,530.0,2.0,4.0,4.0,0.5,128.96,10.746666666666668,12.0,1.0,3.0,0.3333333333333333,2.0,5.0,0.4,5,2
62.0,0.0,79000.0,367.0,5.0,6.0,6.0,0.8333333333333334,249.43,20.785833333333333,12.0,3.0,9.0,0.3333333333333333,1.0,6.0,0.16666666666666666,5,2
52.0,1.0,67000.0,356.0,4.0,5.0,5.0,0.8,189.51,21.056666666666672,9.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,5,2
87.0,1.0,73000.0,263.0,3.0,2.0,4.0,0.75,140.94,20.134285714285713,7.0,1.0,3.0,0.3333333333333333,1.0,4.0,0.25,5,2
51.0,1.0,75000.0,324.0,2.0,0.0,3.0,0.0,73.51,24.50333333333333,3.0,2.0,5.0,0.4,0.0,0.0,0.0,5,3
65.0,0.0,74000.0,513.0,2.0,3.0,3.0,0.6666666666666666,104.79,14.97,7.0,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
81.0,0.0,77000.0,65.0,2.0,5.0,5.0,0.4,116.71999999999998,19.453333333333326,6.0,1.0,3.0,0.3333333333333333,2.0,5.0,0.4,5,2
74.0,1.0,89000.0,712.0,2.0,3.0,3.0,0.6666666666666666,317.92999999999995,26.49416666666666,12.0,1.0,3.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
71.0,0.0,107000.0,707.0,2.0,2.0,5.0,0.4,213.03,35.505,6.0,0.0,0.0,0.3333333333333333,3.0,6.0,0.5,1,0
28.0,0.0,72000.0,281.0,0.0,2.0,4.0,0.0,1.01,1.01,1.0,0.0,0.0,0.3333333333333333,2.0,3.0,0.6666666666666666,5,1
46.0,0.0,44000.0,317.0,0.0,2.0,5.0,0.0,5.73,1.146,5.0,1.0,2.0,0.5,3.0,4.0,0.75,5,1
42.0,1.0,75000.0,273.0,3.0,5.0,5.0,0.6,69.50999999999999,23.17,3.0,3.0,10.0,0.3,1.0,3.0,0.3333333333333333,5,1
70.0,0.0,32000.0,137.0,1.0,4.0,5.0,0.2,19.46,2.4325,8.0,1.0,2.0,0.5,2.0,8.0,0.25,5,1
88.0,1.0,81000.0,720.0,3.0,2.0,4.0,0.75,79.75,19.9375,4.0,1.0,2.0,0.5,2.0,7.0,0.2857142857142857,5,2
56.0,1.0,53000.0,141.0,4.0,5.0,5.0,0.8,97.57,13.938571428571429,7.0,2.0,5.0,0.4,2.0,9.0,0.2222222222222222,5,2
89.0,1.0,55000.0,295.0,3.0,2.0,6.0,0.5,41.23,4.123,10.0,1.0,2.0,0.5,3.0,8.0,0.375,5,2
59.0,0.0,73000.0,359.0,2.0,3.0,3.0,0.6666666666666666,130.07,16.25875,8.0,1.0,3.0,0.3333333333333333,1.0,5.0,0.2,5,2
54.0,0.0,105000.0,322.0,1.0,3.0,3.0,0.3333333333333333,157.98999999999995,26.331666666666663,6.0,0.0,0.0,0.3333333333333333,2.0,5.0,0.4,1,0
48.0,0.0,64000.0,248.0,0.0,3.0,3.0,0.0,18.21,2.6014285714285714,7.0,1.0,2.0,0.5,1.0,2.0,0.5,5,1
68.0,1.0,70000.0,435.0,4.0,4.0,4.0,1.0,337.61,17.768947368421053,19.0,1.0,6.0,0.16666666666666666,2.0,6.0,0.3333333333333333,5,2
58.0,0.0,63000.0,1667.0,3.0,6.0,6.0,0.5,100.21,3.711481481481482,27.0,2.0,7.0,0.2857142857142857,1.0,6.0,0.16666666666666666,5,2
75.0,0.0,41000.0,1046.0,3.0,2.0,6.0,0.5,85.13999999999999,10.642499999999998,8.0,1.0,5.0,0.2,2.0,5.0,0.4,5,2
51.0,0.0,67000.0,528.0,3.0,4.0,4.0,0.75,189.28,8.603636363636364,22.0,3.0,8.0,0.375,1.0,3.0,0.3333333333333333,5,2
70.0,0.0,36000.0,282.0,0.0,1.0,1.0,0.0,8.85,2.95,3.0,1.0,2.0,0.5,0.0,0.0,0.0,5,3
38.0,0.0,32000.0,317.0,0.0,1.0,4.0,0.0,36.02,3.6020000000000003,10.0,0.0,0.0,0.5,2.0,3.0,0.6666666666666666,5,1
71.0,0.0,52000.0,377.0,1.0,3.0,4.0,0.25,23.770000000000003,1.8284615384615388,13.0,1.0,2.0,0.5,1.0,3.0,0.3333333333333333,5,2
25.0,0.0,42000.0,1249.0,0.0,1.0,1.0,0.0,41.67,4.63,9.0,0.0,0.0,0.5,0.0,0.0,0.0,5,3
55.0,1.0,103000.0,405.0,4.0,4.0,6.0,0.6666666666666666,375.85,25.056666666666665,15.0,1.0,3.0,0.3333333333333333,2.0,7.0,0.2857142857142857,5,2
76.0,0.0,33000.0,145.0,0.0,2.0,3.0,0.0,19.82,2.4775,8.0,1.0,2.0,0.5,1.0,2.0,0.5,5,1
45.0,0.0,51000.0,79.0,0.0,2.0,4.0,0.0,34.1,3.7888888888888888,9.0,2.0,3.0,0.6666666666666666,1.0,1.0,1.0,5,1
37.0,0.0,92000.0,231.0,1.0,2.0,2.0,0.5,133.22,26.644000000000002,5.0,0.0,0.0,0.6666666666666666,1.0,3.0,0.3333333333333333,5,2
34.0,1.0,58000.0,1487.0,0.0,2.0,4.0,0.0,30.21,3.0210000000000004,10.0,1.0,2.0,0.5,2.0,3.0,0.6666666666666666,5,2
56.0,1.0,90000.0,277.0,2.0,2.0,5.0,0.4,17.57,17.57,1.0,3.0,9.0,0.3333333333333333,0.0,0.0,0.0,5,3
42.0,0.0,35000.0,220.0,0.0,4.0,5.0,0.0,17.7,2.5285714285714285,7.0,2.0,4.0,0.5,2.0,4.0,0.5,5,1
53.0,0.0,111000.0,681.0,4.0,5.0,6.0,0.6666666666666666,958.47,95.84700000000001,10.0,0.0,0.0,0.5,3.0,11.0,0.2727272727272727,1,0
59.0,0.0,73000.0,851.0,5.0,4.0,5.0,1.0,255.83,23.25727272727273,11.0,2.0,5.0,0.4,3.0,9.0,0.3333333333333333,5,2
23.0,0.0,32000.0,277.0,3.0,4.0,5.0,0.6,91.76999999999998,9.176999999999998,10.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,5,2
68.0,1.0,30000.0,114.0,5.0,4.0,6.0,0.8333333333333334,127.18999999999998,9.783846153846152,13.0,2.0,8.0,0.25,2.0,6.0,0.3333333333333333,5,2
51.0,1.0,59000.0,725.0,2.0,4.0,4.0,0.5,137.5,17.1875,8.0,0.0,0.0,0.25,1.0,6.0,0.16666666666666666,5,2
25.0,0.0,50000.0,795.0,1.0,3.0,4.0,0.25,85.38,6.567692307692307,13.0,1.0,2.0,0.5,2.0,4.0,0.5,5,2
67.0,0.0,108000.0,794.0,1.0,3.0,4.0,0.25,214.2,23.8,9.0,1.0,4.0,0.25,1.0,3.0,0.3333333333333333,1,0
64.0,0.0,55000.0,831.0,0.0,3.0,5.0,0.0,34.480000000000004,2.298666666666667,15.0,2.0,6.0,0.3333333333333333,2.0,2.0,1.0,5,1
58.0,1.0,94000.0,794.0,3.0,1.0,4.0,0.75,178.73000000000005,29.788333333333334,6.0,2.0,5.0,0.4,1.0,2.0,0.5,5,2
57.0,0.0,65000.0,1680.0,1.0,2.0,6.0,0.16666666666666666,40.64,3.3866666666666667,12.0,3.0,6.0,0.5,2.0,3.0,0.6666666666666666,5,2
43.0,0.0,75000.0,232.0,0.0,3.0,5.0,0.0,18.59,3.098333333333333,6.0,2.0,4.0,0.5,1.0,1.0,1.0,5,1
53.0,1.0,82000.0,1093.0,3.0,5.0,5.0,0.6,237.86,26.42888888888889,9.0,1.0,6.0,0.16666666666666666,1.0,3.0,0.3333333333333333,5,2
48.0,0.0,97000.0,1036.0,2.0,3.0,3.0,0.6666666666666666,209.58,23.286666666666665,9.0,3.0,8.0,0.375,0.0,0.0,0.0,5,3
52.0,1.0,108000.0,779.0,2.0,3.0,4.0,0.5,807.8699999999999,115.40999999999998,7.0,1.0,3.0,0.3333333333333333,2.0,4.0,0.5,1,0
37.0,0.0,41000.0,149.0,0.0,3.0,4.0,0.0,9.52,1.9040000000000001,5.0,1.0,2.0,0.5,2.0,5.0,0.4,5,1
69.0,1.0,74000.0,92.0,0.0,5.0,5.0,0.0,0.0,14.311214285714286,0.0,2.0,4.0,0.5,1.0,2.0,0.5,5,1
52.0,0.0,44000.0,415.0,2.0,4.0,5.0,0.4,151.18,11.62923076923077,13.0,2.0,8.0,0.25,0.0,0.0,0.0,5,3
46.0,0.0,69000.0,484.0,4.0,5.0,5.0,0.8,210.49,16.19153846153846,13.0,2.0,5.0,0.4,2.0,9.0,0.2222222222222222,5,2
70.0,1.0,75000.0,59.0,1.0,3.0,4.0,0.25,24.78,24.78,1.0,2.0,4.0,0.5,0.0,0.0,0.0,5,3
71.0,0.0,51000.0,240.0,2.0,5.0,6.0,0.3333333333333333,22.47,11.235,2.0,2.0,9.0,0.2222222222222222,1.0,4.0,0.25,5,1
92.0,0.0,61000.0,207.0,1.0,1.0,5.0,0.2,16.83,5.6099999999999985,3.0,0.0,0.0,0.2222222222222222,3.0,6.0,0.5,5,2
50.0,1.0,75000.0,687.0,3.0,2.0,3.0,1.0,143.87,20.552857142857142,7.0,1.0,2.0,0.5,2.0,6.0,0.3333333333333333,5,2
63.0,0.0,52000.0,1593.0,2.0,4.0,4.0,0.5,48.959999999999994,2.879999999999999,17.0,2.0,4.0,0.5,2.0,6.0,0.3333333333333333,5,2
50.0,0.0,111000.0,298.0,4.0,3.0,5.0,0.8,160.83,26.805000000000003,6.0,1.0,7.0,0.14285714285714285,2.0,5.0,0.4,1,0
55.0,0.0,71000.0,412.0,4.0,5.0,6.0,0.6666666666666666,95.98,19.195999999999998,5.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,5,2
61.0,1.0,95000.0,767.0,2.0,1.0,3.0,0.6666666666666666,36.27,18.135,2.0,0.0,0.0,0.2222222222222222,2.0,5.0,0.4,5,2
70.0,0.0,58000.0,213.0,3.0,4.0,4.0,0.75,59.14999999999999,3.1131578947368417,19.0,2.0,8.0,0.25,1.0,3.0,0.3333333333333333,5,2
63.0,0.0,95000.0,120.0,3.0,3.0,4.0,0.75,99.6,24.9,4.0,2.0,6.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5,2
70.0,0.0,87000.0,214.0,1.0,4.0,5.0,0.2,56.290000000000006,18.763333333333332,3.0,1.0,2.0,0.5,2.0,5.0,0.4,5,1
18.0,1.0,62000.0,1006.0,3.0,1.0,4.0,0.75,139.04,17.38,8.0,1.0,2.0,0.5,1.0,5.0,0.2,5,2
88.0,1.0,51000.0,69.0,4.0,4.0,6.0,0.6666666666666666,153.41,10.957857142857142,14.0,0.0,0.0,0.5,3.0,11.0,0.2727272727272727,5,2
40.0,0.0,30000.0,145.0,0.0,4.0,5.0,0.0,14.47,3.6175,4.0,2.0,4.0,0.5,1.0,2.0,0.5,5,1
54.0,1.0,62000.0,650.0,3.0,5.0,5.0,0.6,179.31999999999996,16.301818181818174,11.0,1.0,3.0,0.3333333333333333,1.0,6.0,0.16666666666666666,5,2
60.0,1.0,52000.0,113.0,1.0,3.0,3.0,0.3333333333333333,39.84,13.28,3.0,1.0,3.0,0.3333333333333333,1.0,2.0,0.5,5,2
45.0,0.0,90000.0,221.0,2.0,3.0,3.0,0.6666666666666666,97.2,24.3,4.0,0.0,0.0,0.3333333333333333,3.0,8.0,0.375,5,1
24.0,0.0,59000.0,845.0,1.0,3.0,4.0,0.25,42.37000000000001,2.6481250000000003,16.0,3.0,7.0,0.42857142857142855,1.0,1.0,1.0,5,1
68.0,1.0,54000.0,270.0,2.0,5.0,5.0,0.4,42.38,10.595,4.0,1.0,5.0,0.2,1.0,3.0,0.3333333333333333,5,1
71.0,0.0,64000.0,601.0,1.0,2.0,3.0,0.3333333333333333,96.81,13.83,7.0,0.0,0.0,0.2,1.0,3.0,0.3333333333333333,5,2
95.0,0.0,87000.0,274.0,3.0,3.0,5.0,0.6,163.66,23.38,7.0,2.0,5.0,0.4,2.0,4.0,0.5,5,2
70.0,1.0,62000.0,241.0,4.0,5.0,6.0,0.6666666666666666,526.5699999999998,65.82124999999999,8.0,2.0,6.0,0.3333333333333333,2.0,5.0,0.4,5,0
77.0,0.0,86000.0,231.0,3.0,3.0,4.0,0.75,169.94,21.2425,8.0,1.0,3.0,0.3333333333333333,2.0,5.0,0.4,5,2
49.0,1.0,62000.0,979.0,4.0,5.0,5.0,0.8,184.91,16.81,11.0,3.0,9.0,0.3333333333333333,2.0,5.0,0.4,5,2
